Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price,doors_int,seats_int,LitresPer100km,used_0_new_1,transmission_auto,age,color_primary,std_color,color_black,color_white,color_gray,color_silver,color_red,fuel_bucket,fuel_cat_Gasoline,fuel_cat_Diesel,fuel_cat_Electric,fuel_cat_Hybrid,Brand_Bucket,brand_cat_Economy,brand_cat_Luxury,brand_cat_Premium,brand_cat_Ultra Luxury,cylinders,engine_l,make_model,price_bin,make_model_segment,CarBodyType_Cleaned,log_price,age_squared,Body_type_Other,Body_type_SUV,Body_type_Sedan,Body_type_Wagon,Make_Model_cat_economy,Make_Model_cat_premium
Mini,2017.0,Cooper,Hatchback,2017 Mini Cooper S 5D Hatch,USED,Automatic,"4 cyl, 2 L",Front,Premium,5.5 L / 100 km,72501.0,Yellow / -,"Blacktown, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,31990.0,5,5,5.5,0,1,6.0,Yellow,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mini Cooper,20–35k,economy,Hatchback,10.373209892223665,36.0,0,0,0,0,1,0
Holden,2010.0,Commodore,Ute / Tray,2010 Holden Commodore SS-V,USED,Manual,"8 cyl, 6 L",Rear,Unleaded,14.5 L / 100 km,169220.0,Black / -,"Blacktown, NSW",8 cyl,Ute / Tray, 2 Doors, 2 Seats,25999.0,2,2,13.5,0,0,13.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,8,6.0,Holden Commodore,20–35k,budget,Other,10.165851817003619,169.0,1,0,0,0,0,0
Hyundai,2015.0,I20,Hatchback,2015 Hyundai I20 Active,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,5.9 L / 100 km,111783.0,Silver / Grey,"Croydon, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,13990.0,5,5,5.9,0,1,8.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.4,Hyundai I20,0–20k,budget,Hatchback,9.546169544733285,64.0,0,0,0,0,0,0
Mazda,2018.0,BT-50,Ute / Tray,2018 Mazda BT-50 XTR (4X2),USED,Automatic,"5 cyl, 3.2 L",Rear,Diesel,9.3 L / 100 km,97460.0,White / Grey,"Haberfield, NSW",5 cyl,Ute / Tray, 4 Doors, 5 Seats,30990.0,4,5,9.3,0,1,5.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Mazda BT-50,20–35k,economy,Other,10.341452118734878,25.0,1,0,0,0,1,0
Hyundai,2011.0,I20,Hatchback,2011 Hyundai I20 Active,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.4 L / 100 km,188262.0,Blue / -,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,10995.0,5,5,6.4,0,1,12.0,Blue,others,0,0,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.4,Hyundai I20,0–20k,budget,Hatchback,9.305286849285137,144.0,0,0,0,0,0,0
Mazda,2010.0,CX-7,SUV,2010 Mazda CX-7 Luxury Sports (4X4),USED,Automatic,"4 cyl, 2.3 L",AWD,Unleaded,11.5 L / 100 km,152831.0,Black / Leather,"Liverpool, NSW",4 cyl,SUV, 4 Doors, 5 Seats,11669.0,4,5,11.5,0,1,13.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.3,Mazda CX-7,0–20k,budget,SUV,9.364776725280601,169.0,0,1,0,0,0,0
Jeep,2017.0,Renegade,SUV,2017 Jeep Renegade Limited,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.9 L / 100 km,69218.0,Grey / Black,"Glebe, NSW",4 cyl,SUV, 4 Doors, 5 Seats,24950.0,4,5,5.9,0,1,6.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Jeep Renegade,20–35k,budget,SUV,10.124669180536797,36.0,0,1,0,0,0,0
Mazda,2013.0,6,Sedan,2013 Mazda 6 Sport,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,6.6 L / 100 km,124093.0,White / -,"West Ryde, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,16990.0,4,5,6.6,0,1,10.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda 6,0–20k,budget,Sedan,9.740439071085758,100.0,0,0,1,0,0,0
Kia,2013.0,Grand,Wagon,2013 Kia Grand Carnival SLI,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,10.9 L / 100 km,98672.0,White / -,"Minchinbury, NSW",6 cyl,Wagon, 4 Doors, 8 Seats,13995.0,4,8,10.9,0,1,10.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,6,3.5,Kia Grand,0–20k,budget,Wagon,9.54652685348758,100.0,0,0,0,1,0,0
Mitsubishi,2015.0,Lancer,Sedan,2015 Mitsubishi Lancer ES Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.2 L / 100 km,61481.0,Grey / Black,"Minchinbury, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,17995.0,4,5,7.2,0,1,8.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mitsubishi Lancer,0–20k,budget,Sedan,9.797904789961063,64.0,0,0,1,0,0,0
Subaru,2018.0,Impreza,Hatchback,2018 Subaru Impreza 2.0I (awd),USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,6.6 L / 100 km,61177.0,Grey / -,"Seven Hills, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,22990.0,5,5,6.6,0,1,5.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Subaru Impreza,20–35k,budget,Hatchback,10.042858113983936,25.0,0,0,0,0,0,0
Mazda,2014.0,3,Hatchback,2014 Mazda 3 NEO,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.2 L / 100 km,132648.0,Red / Black  Cloth,"Granville, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,16999.0,5,5,8.2,0,1,9.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mazda 3,0–20k,budget,Hatchback,9.740968623038354,81.0,0,0,0,0,0,0
BMW,2021.0,X4,SUV,2021 BMW X4 Xdrive20I M Sport,USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,7.3 L / 100 km,31367.0,Grey / -,"Sylvania, NSW",4 cyl,SUV, 5 Doors, 5 Seats,79988.0,5,5,7.3,0,1,2.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,BMW X4,65–100k,premium,SUV,11.289644404202027,4.0,0,1,0,0,0,1
Mazda,2010.0,CX-7,SUV,2010 Mazda CX-7 Luxury Sports (4X4),USED,Automatic,"4 cyl, 2.3 L",AWD,Unleaded,11.5 L / 100 km,174818.0,Red / -,"Kirrawee, NSW",4 cyl,SUV, 4 Doors, 5 Seats,12800.0,4,5,11.5,0,1,13.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.3,Mazda CX-7,0–20k,budget,SUV,9.45727857185611,169.0,0,1,0,0,0,0
BMW,2014.0,118I,Hatchback,2014 BMW 118I,USED,Automatic,"4 cyl, 1.6 L",Rear,Premium,5.8 L / 100 km,57000.0,White / Black,"Cabramatta, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,16990.0,5,5,5.8,0,1,9.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.6,BMW 118I,0–20k,economy,Hatchback,9.740439071085758,81.0,0,0,0,0,1,0
Audi,2014.0,Q7,SUV,2014 Audi Q7 4.2 TDI Quattro,USED,Automatic,"8 cyl, 4.1 L",AWD,Diesel,9.2 L / 100 km,199941.0,Black / -,"Five Dock, NSW",8 cyl,SUV, 4 Doors, 7 Seats,28999.0,4,7,9.2,0,1,9.0,Black,black,1,0,0,0,0,Others,0,0,0,0,Luxury,0,1,0,0,8,4.1,Audi Q7,20–35k,premium,SUV,10.275051108968611,81.0,0,1,0,0,0,1
Suzuki,2015.0,Celerio,Hatchback,2015 Suzuki Celerio,USED,Automatic,"3 cyl, 1 L",Front,Unleaded,4.8 L / 100 km,23316.0,Blue / -,"Blacktown, NSW",3 cyl,Hatchback, 5 Doors, 4 Seats,13880.0,5,4,4.8,0,1,8.0,Blue,others,0,0,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,3,1.0,Suzuki Celerio,0–20k,budget,Hatchback,9.53827627757511,64.0,0,0,0,0,0,0
Toyota,2019.0,C-HR,SUV,2019 Toyota C-HR (2WD),USED,Manual,"4 cyl, 1.2 L",Front,Premium,5.4 L / 100 km,58185.0,Yellow / -,"Blacktown, NSW",4 cyl,SUV, 4 Doors, 5 Seats,33888.0,4,5,5.4,0,0,4.0,Yellow,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.2,Toyota C-HR,20–35k,economy,SUV,10.43084575693648,16.0,0,1,0,0,1,0
Subaru,2021.0,Forester,SUV,2021 Subaru Forester 2.5I (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4 L / 100 km,16136.0,Silver / -,"Windsor, NSW",4 cyl,SUV, 4 Doors, 5 Seats,39990.0,4,5,7.4,0,1,2.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Subaru Forester,35–65k,economy,SUV,10.596409707779776,4.0,0,1,0,0,1,0
Mazda,2015.0,CX-3,SUV,2015 Mazda CX-3 S Touring (awd),USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,6.7 L / 100 km,31531.0,White / -,"Penrith, NSW",4 cyl,SUV, 4 Doors, 5 Seats,23950.0,4,5,6.7,0,1,8.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mazda CX-3,20–35k,economy,SUV,10.083765355620846,64.0,0,1,0,0,1,0
Jeep,2018.0,Grand,SUV,2018 Jeep Grand Cherokee Limited (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.5 L / 100 km,76472.0,White / Black,"Glebe, NSW",6 cyl,SUV, 4 Doors, 5 Seats,41950.0,4,5,7.5,0,1,5.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,6,3.0,Jeep Grand,35–65k,economy,SUV,10.6442575495135,25.0,0,1,0,0,1,0
Hyundai,2018.0,I30,Hatchback,2018 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,62719.0,Silver / Black,"Homebush, NSW",4 cyl,Hatchback, 4 Doors, 5 Seats,21999.0,4,5,7.4,0,1,5.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,20–35k,economy,Hatchback,9.998797732340453,25.0,0,0,0,0,1,0
Nissan,2020.0,X-Trail,SUV,2020 Nissan X-Trail ST (2WD),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9 L / 100 km,52035.0,Grey / -,"Windsor, NSW",4 cyl,SUV, 4 Doors, 5 Seats,27990.0,4,5,7.9,0,1,3.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.5,Nissan X-Trail,20–35k,economy,SUV,10.239638308916676,9.0,0,1,0,0,1,0
Honda,2020.0,CR-V,SUV,2020 Honda CR-V VTI-L7 (2WD),USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3 L / 100 km,35214.0,Grey / Black,"Blacktown, NSW",4 cyl,SUV, 4 Doors, 7 Seats,37880.0,4,7,7.3,0,1,3.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.5,Honda CR-V,35–65k,economy,SUV,10.54220494610679,9.0,0,1,0,0,1,0
Jeep,2013.0,Grand,SUV,2013 Jeep Grand Cherokee Laredo (4X2),USED,Automatic,"6 cyl, 3.6 L",Rear,Premium,10.1 L / 100 km,69001.0,Grey / Black,"Artarmon, NSW",6 cyl,SUV, 4 Doors, 5 Seats,24990.0,4,5,10.1,0,1,10.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,6,3.6,Jeep Grand,20–35k,economy,SUV,10.126271039034782,100.0,0,1,0,0,1,0
Toyota,2007.0,RAV4,SUV,2007 Toyota RAV4 Cruiser L (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Unleaded,9.6 L / 100 km,106718.0,Silver / Grey,"Lansvale, NSW",4 cyl,SUV, 4 Doors, 5 Seats,14999.0,4,5,9.6,0,1,16.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Toyota RAV4,0–20k,premium,SUV,9.615805480084347,256.0,0,1,0,0,0,1
Holden,2016.0,Commodore,Sedan,2016 Holden Commodore Evoke,USED,Automatic,"6 cyl, 3 L",Rear,Unleaded,8.3 L / 100 km,59689.0,Red / Black,"Blacktown, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,22999.0,4,5,8.3,0,1,7.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.0,Holden Commodore,20–35k,budget,Sedan,10.043249494911286,49.0,0,0,1,0,0,0
Mazda,2013.0,6,Sedan,2013 Mazda 6 Atenza,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,6.6 L / 100 km,105767.0,White / Black,"Homebush, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,19999.0,4,5,6.6,0,1,10.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda 6,0–20k,budget,Sedan,9.903487552536127,100.0,0,0,1,0,0,0
Volkswagen,2018.0,Caddy,Commercial,2018 Volkswagen Caddy Maxi VAN TSI220,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,6 L / 100 km,87293.0,White / -,"Blacktown, NSW",4 cyl,Commercial, 3 Doors, 2 Seats,30999.0,3,2,6.0,0,1,5.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Volkswagen Caddy,20–35k,economy,Other,10.341742483467284,25.0,1,0,0,0,1,0
Honda,2013.0,Civic,Sedan,2013 Honda Civic VTI-L,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.7 L / 100 km,154347.0,Silver / -,"Minchinbury, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,15990.0,4,5,6.7,0,1,10.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.8,Honda Civic,0–20k,economy,Sedan,9.679781342959442,100.0,0,0,1,0,1,0
Jeep,2021.0,Compass,SUV,2021 Jeep Compass Launch Edition,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,7.9 L / 100 km,20827.0,White / Black,"Ryde, NSW",4 cyl,SUV, 4 Doors, 5 Seats,32888.0,4,5,7.9,0,1,2.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Jeep Compass,20–35k,premium,SUV,10.40089353434265,4.0,0,1,0,0,0,1
Toyota,2010.0,Yaris,Hatchback,2010 Toyota Yaris YR,USED,Automatic,"4 cyl, 1.3 L",Front,Unleaded,6.5 L / 100 km,147626.0,White / -,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,10995.0,5,5,6.5,0,1,13.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.3,Toyota Yaris,0–20k,budget,Hatchback,9.305286849285137,169.0,0,0,0,0,0,0
Jeep,2014.0,Grand,SUV,2014 Jeep Grand Cherokee Overland (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.5 L / 100 km,114424.0,Grey / Black,"Castle Hill, NSW",6 cyl,SUV, 4 Doors, 5 Seats,29990.0,4,5,7.5,0,1,9.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Premium,0,0,1,0,6,3.0,Jeep Grand,20–35k,economy,SUV,10.30865261563529,81.0,0,1,0,0,1,0
Mazda,2009.0,3,Hatchback,2009 Mazda 3 SP25,USED,Manual,"4 cyl, 2.5 L",Front,Unleaded,8.6 L / 100 km,153020.0,Red / -,"Liverpool, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,13950.0,5,5,8.6,0,0,14.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda 3,0–20k,budget,Hatchback,9.543306469268108,196.0,0,0,0,0,0,0
Ford,2016.0,Ranger,Ute / Tray,2016 Ford Ranger XLT 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9 L / 100 km,98700.0,Blue / -,"Five Dock, NSW",5 cyl,Ute / Tray, 4 Doors, 5 Seats,36999.0,4,5,9.0,0,1,7.0,Blue,others,0,0,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Ford Ranger,35–65k,premium,Other,10.51867319162636,49.0,1,0,0,0,0,1
Volkswagen,2013.0,Golf,Hatchback,2013 Volkswagen Golf 103 TSI Highline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.2 L / 100 km,126532.0,Gold / Black,"Cabramatta, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,13990.0,5,5,5.2,0,1,10.0,Gold,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Volkswagen Golf,0–20k,economy,Hatchback,9.546169544733285,100.0,0,0,0,0,1,0
Mitsubishi,2013.0,Lancer,Hatchback,2013 Mitsubishi Lancer LX Sportback,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.3 L / 100 km,73421.0,Grey / Black,"Brookvale, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,16990.0,5,5,7.3,0,1,10.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mitsubishi Lancer,0–20k,budget,Hatchback,9.740439071085758,100.0,0,0,0,0,0,0
Toyota,2009.0,Camry,Sedan,2009 Toyota Camry Ateva,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,9.9 L / 100 km,155135.0,White / Black,"Minchinbury, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,10995.0,4,5,9.9,0,1,14.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Toyota Camry,0–20k,economy,Sedan,9.305286849285137,196.0,0,0,1,0,1,0
Hyundai,2013.0,I20,Hatchback,2013 Hyundai I20 Active,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.4 L / 100 km,123330.0,Grey / Black,"Brookvale, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,12990.0,5,5,6.4,0,1,10.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.4,Hyundai I20,0–20k,budget,Hatchback,9.472012088995733,100.0,0,0,0,0,0,0
Mitsubishi,2014.0,Lancer,Hatchback,2014 Mitsubishi Lancer GSR Sportback,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,8.9 L / 100 km,44249.0,Silver / Black,"Arncliffe, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,18990.0,5,5,8.9,0,1,9.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Lancer,0–20k,budget,Hatchback,9.851720461714246,81.0,0,0,0,0,0,0
Mazda,2018.0,2,Hatchback,2018 Mazda 2 Maxx,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,4.9 L / 100 km,27100.0,Silver / Cloth,"Darlinghurst, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,23999.0,5,5,4.9,0,1,5.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.5,Mazda 2,20–35k,budget,Hatchback,10.085809109330082,25.0,0,0,0,0,0,0
Mazda,2009.0,3,Hatchback,2009 Mazda 3 Maxx Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.2 L / 100 km,70661.0,White / -,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,14995.0,5,5,8.2,0,1,14.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mazda 3,0–20k,budget,Hatchback,9.615538777855802,196.0,0,0,0,0,0,0
Volkswagen,2014.0,Golf,Hatchback,2014 Volkswagen Golf 90 TSI Comfortline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.4 L / 100 km,155036.0,Black / Black,"Castle Hill, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,14990.0,5,5,5.4,0,1,9.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Volkswagen Golf,0–20k,economy,Hatchback,9.615205300012315,81.0,0,0,0,0,1,0
BMW,2012.0,M135I,Hatchback,2012 BMW M135I,USED,Automatic,"6 cyl, 3 L",Rear,Premium,7.5 L / 100 km,67678.0,Grey / Black Leather,"Rydalmere, NSW",6 cyl,Hatchback, 5 Doors, 5 Seats,29950.0,5,5,7.5,0,1,11.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,6,3.0,BMW M135I,20–35k,premium,Hatchback,10.307317991967832,121.0,0,0,0,0,0,1
Holden,2015.0,Commodore,Wagon,2015 Holden Commodore SV6 Storm,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,9.8 L / 100 km,133934.0,White / Black,"Homebush, NSW",6 cyl,Wagon, 4 Doors, 5 Seats,22999.0,4,5,9.8,0,1,8.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.6,Holden Commodore,20–35k,budget,Wagon,10.043249494911286,64.0,0,0,0,1,0,0
Volkswagen,2008.0,Golf,Hatchback,2008 Volkswagen Golf GTI,USED,Automatic,"4 cyl, 2 L",Front,Premium,8 L / 100 km,174915.0,Silver / -,"Cabramatta, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,14990.0,5,5,8.0,0,1,15.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Volkswagen Golf,0–20k,economy,Hatchback,9.615205300012315,225.0,0,0,0,0,1,0
Hyundai,2018.0,Imax,Wagon,2018 Hyundai Imax Active,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,8.8 L / 100 km,190176.0,Grey / Grey,"Cabramatta, NSW",4 cyl,Wagon, 4 Doors, 8 Seats,27990.0,4,8,8.8,0,1,5.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.5,Hyundai Imax,20–35k,economy,Wagon,10.239638308916676,25.0,0,0,0,1,1,0
Volkswagen,2018.0,Golf,Wagon,2018 Volkswagen Golf 110 TSI Comfortline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.6 L / 100 km,130647.0,White / Black,"Blacktown, NSW",4 cyl,Wagon, 4 Doors, 5 Seats,21880.0,4,5,5.6,0,1,5.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Volkswagen Golf,20–35k,economy,Wagon,9.99337395933065,25.0,0,0,0,1,1,0
Audi,2019.0,Q3,SUV,2019 Audi Q3 35 Tfsi S Tronic,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.2 L / 100 km,47307.0,White / Black,"Carlton, NSW",4 cyl,SUV, 4 Doors, 5 Seats,41888.0,4,5,7.2,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,1.4,Audi Q3,35–65k,premium,SUV,10.642778541610305,16.0,0,1,0,0,0,1
Subaru,2016.0,Outback,SUV,2016 Subaru Outback 2.5I Premium,USED,Automatic,"4 cyl, 2.5 L",AWD,Premium,7.3 L / 100 km,74983.0,Silver / Black,"North Narrabeen, NSW",4 cyl,SUV, 4 Doors, 5 Seats,29990.0,4,5,7.3,0,1,7.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Subaru Outback,20–35k,economy,SUV,10.30865261563529,49.0,0,1,0,0,1,0
Hyundai,2015.0,Accent,Hatchback,2015 Hyundai Accent Active,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.4 L / 100 km,84924.0,Silver / Black,"Homebush, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,14999.0,5,5,6.4,0,1,8.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.6,Hyundai Accent,0–20k,budget,Hatchback,9.615805480084347,64.0,0,0,0,0,0,0
Land,2013.0,Rover,SUV,2013 Land Rover Discovery 4 3.0 TDV6,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,8.8 L / 100 km,159558.0,White / Black,"Glebe, NSW",6 cyl,SUV, 4 Doors, 5 Seats,38950.0,4,5,8.8,0,1,10.0,White,white,0,1,0,0,0,Others,0,0,0,0,Luxury,0,1,0,0,6,3.0,Land Rover,35–65k,premium,SUV,10.570059724910275,100.0,0,1,0,0,0,1
Ford,2013.0,Focus,Hatchback,2013 Ford Focus Ambiente,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.6 L / 100 km,67590.0,Silver / Black,"Leichhardt, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,12990.0,5,5,6.6,0,1,10.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.6,Ford Focus,0–20k,budget,Hatchback,9.472012088995733,100.0,0,0,0,0,0,0
Kia,2017.0,Sportage,SUV,2017 Kia Sportage GT-Line (awd),USED,Automatic,"4 cyl, 2.4 L",AWD,Unleaded,8.5 L / 100 km,65502.0,White / Black,"Ryde, NSW",4 cyl,SUV, 4 Doors, 5 Seats,29990.0,4,5,8.5,0,1,6.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Kia Sportage,20–35k,economy,SUV,10.30865261563529,36.0,0,1,0,0,1,0
Mazda,2014.0,3,Hatchback,2014 Mazda 3 Maxx,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,5.8 L / 100 km,130242.0,Brown / Black,"Liverpool, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,16388.0,5,5,5.8,0,1,9.0,Brown,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mazda 3,0–20k,budget,Hatchback,9.704365657063827,81.0,0,0,0,0,0,0
Hyundai,2021.0,Venue,SUV,2021 Hyundai Venue Elite ((sunroof),USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.2 L / 100 km,35024.0,White / Grey,"Castle Hill, NSW",4 cyl,SUV, 4 Doors, 5 Seats,26990.0,4,5,7.2,0,1,2.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.6,Hyundai Venue,20–35k,economy,SUV,10.203258756085228,4.0,0,1,0,0,1,0
